문제,정답,해설
"하나의 행위가 부작위범인 직무유기죄와 작위범인 허위공문서작성·행사죄의 구성요건을 동시에 충족하는 경우, 공소제기권자가 작위범인 허위공문서작성·행사죄로 공소를 제기하지 아니하고 부작위범인 직무유기죄로만 공소를 제기할 수는 없다.",X,"하나의 행위가 부작위범인 직무유기죄와 작위범인 허위공문서작성·행사죄의 구성요건을 동시에 충족하는 경우 공소제기권자는 재량에 의하여 작위범인 허위공문서작성·행사죄로 공소를 제기하지 않고 부작위범인 직무유기죄로만 공소를 제기할 수도 있는 것이므로(위 대법원 1999. 11. 26. 선고 99도1904 판결 참조), 검사가 위 피고인의 행위를 허위공문서작성·행사죄로 기소하지 않고 직무유기죄로만 공소를 제기한 이 사건에서 원심이 그 공소범위 내에서 위 피고인을 직무유기죄로 인정하여 처벌한 조치 역시 정당하다(2005도4202)."
지방자치단체장이 전국공무원노동조합이 주도한 파업에 참가한 소속 공무원들에 대하여 관할 인사위원회에 징계의결요구를 하지 아니하고 가담 정도의 경중을 가려 자체 인사위원회에 징계의결요구를 하거나 훈계처분을 하도록 지시한 행위는 직무유기죄를 구성하지 않는다.,O,"지방공무원의 징계와 관련된 규정을 종합해 보면, 징계권자이자 임용권자인 지방자치단체장은 소속 공무원의 구체적인 행위가 과연 지방공무원법 제69조 제1항에 규정된 징계사유에 해당하는지 여부에 관하여 판단할 재량은 있지만, 징계사유에 해당하는 것이 명백한 경우에는 관할 인사위원회에 징계를 요구할 의무가 있다. (중략)
 직무유기죄는 공무원이 법령·내규 등에 의한 추상적 충근의무를 태만히 하는 일체의 경우에 성립하는 것이 아니라, 직장의 무단이탈이나 직무의 의식적인 포기 등과 같이 국가의 기능을 저해하고 국민에게 피해를 야기시킬 구체적 위험성이 있고 불법과 책임비난의 정도가 높은 법익침해의 경우에 한하여 성립하므로, 어떠한 형태로든 직무집행의 의사로 자신의 직무를 수행한 경우에는 그 직무집행의 내용이 위법한 것으로 평가된다는 점만으로 직무유기죄의 성립을 인정할 것은 아니다(2006도1390)."
"경찰서 방범과장 甲이 부하직원 乙로부터 게임산업진흥에관한법률위반 혐의로 오락실을 단속하여 증거물로 오락기의 변조 기판을 압수하여 사무실에 보관 중임을 보고받아 알고 있었음에도, 증거를 인멸할 의도로 乙에게 압수한 변조 기판을 돌려주라고 지시하여 乙이 오락실 업주에게 이를 돌려준 경우, 甲에게 증거인멸죄만 성립하고 직무유기죄는 따로 성립하지 아니한다.",O,
"수사기관이 압수·수색영장을 제시하고 집행에 착수하여 압수·수색을 실시하고 그 집행을 종료하였다면 이미 그 영장은 목적을 달성하여 효력이 상실되는 것이므로, 동일한 장소 또는 목적물에 대하여 다시 압수·수색할 필요가 있는 경우라도 그 영장을 제시하고 다시 압수·수색을 할 수 없다.",O,"형사소송법 제215조에 의한 압수·수색영장은 수사기관의 압수·수색에 대한 허가장으로서 거기에 기재되는 유효기간은 집행에 착수할 수 있는 종기(終期)를 의미하는 것일 뿐이므로, 수사기관이 압수·수색영장을 제시하고 집행에 착수하여 압수·수색을 실시하고 그 집행을 종료하였다면 이미 그 영장은 목적을 달성하여 효력이 상실되는 것이고, 동일한 장소 또는 목적물에 대하여 다시 압수·수색할 필요가 있는 경우라면 그 필요성을 소명하여 법원으로부터 새로운 압수·수색영장을 발부 받아야 하는 것이지, 앞서 발부 받은 압수·수색영장의 유효기간이 남아있다고 하여 이를 제시하고 다시 압수·수색을 할 수는 없다(99모161)."
"압수·수색할 전자정보가 영장에 기재된 수색장소에 있는 컴퓨터에 있지 않고 그 컴퓨터와 정보통신망으로 연결되어 제3자가 관리하는 원격지의 서버에 저장되어 있는 경우, 영장에 기재된 수색장소의 컴퓨터를 이용하여 원격지의 저장매체에 접속하는 것은 피의자가 접근하는 통상적인 방법에 따라 한 것이라도 허용된 집행의 장소적 범위를 벗어난 것으로 위법하다.",X,"수사기관이 인터넷서비스이용자인 피의자를 상대로 피의자의 컴퓨터 등 정보처리장치 내에 저장되어 있는 이메일 등 전자정보를 압수·수색하는 것은 전자정보의 소유자 내지 소지자를 상대로 해당 전자정보를 압수·수색하는 대물적 강제처분으로 형사소송법의 해석상 허용된다.
 나아가 압수·수색할 전자정보가 압수·수색영장에 기재된 수색장소에 있는 컴퓨터 등 정보처리장치 내에 있지 아니하고 그 정보처리장치와 정보통신망으로 연결되어 제3자가 관리하는 원격지의 서버 등 저장매체에 저장되어 있는 경우에도, 수사기관이 피의자의 이메일 계정에 대한 접근권한에 갈음하여 발부받은 영장에 따라 영장 기재 수색장소에 있는 컴퓨터 등 정보처리장치를 이용하여 적법하게 취득한 피의자의 이메일 계정 아이디와 비밀번호를 입력하는 등 피의자가 접근하는 통상적인 방법에 따라 원격지의 저장매체에 접속하고 그곳에 저장되어 있는 피의자의 이메일 관련 전자정보를 수색장소의 정보처리장치로 내려받거나 그 화면에 현출시키는 것 역시 피의자의 소유에 속하거나 소지하는 전자정보를 대상으로 이루어지는 것이므로 그 전자정보에 대한 압수·수색을 위와 달리 볼 필요가 없다(2017도9747)."
압수·수색영장에 기재된 혐의사실과의 객관적 관련성은 압수·수색영장에 기재된 혐의사실 자체 또는 그와 기본적 사실관계가 동일한 범행과 직접 관련되어 있는 경우는 물론 범행 동기와 경위 등을 증명하기 위한 간접증거나 정황증거 등으로 사용될 수 있는 경우에도 인정될 수 있다.,O,
"압수·수색영장은 처분을 받는 자에게 반드시 제시하여야 하지만, 피처분자가 현장에 없거나 현장에서 그를 발견할 수 없는 경우 등 영장제시가 현실적으로 불가능한 경우에는 영장을 제시하지 아니한 채 압수·수색을 하더라도 위법하다고 볼 수 없다.",O,"형사소송법 제118조(영장의 제시와 사본교부) 압수ㆍ수색영장은 처분을 받는 자에게 반드시 제시하여야 하고, 처분을 받는 자가 피고인인 경우에는 그 사본을 교부하여야 한다. 다만, 처분을 받는 자가 현장에 없는 등 영장의 제시나 그 사본의 교부가 현실적으로 불가능한 경우 또는 처분을 받는 자가 영장의 제시나 사본의 교부를 거부한 때에는 예외로 한다."
"｢형사소송법｣ 제215조는 검사가 압수·수색영장을 청구할 수 있는 시기를 공소제기 전으로 한정하고 있지 않지만, 그럼에도 일단 공소가 제기된 후에는 피고사건에 관하여 검사로서는 ｢형사소송법｣ 제215조에 의하여 압수·수색을 할 수 없다.",O,
"제1심 법원이 반의사불벌죄로 기소된 피고인에 대하여 ｢소송촉진 등에 관한 특례법｣ 제23조에 따라 피고인에 대한 송달불능보고서가 접수된 때부터 6개월이 지나도록 피고인의 소재를 확인할 수 없어 피고인의 진술 없이 유죄를 선고하여 판결이 확정된 경우, 만일 피고인이 항소권회복청구를 함으로써 항소심 재판을 받게 되었다면 피해자는 그 항소심 절차에서 처벌을 희망하는 의사표시를 철회할 수 없다.",O,"형사소송법 제232조 제1항 및 제3항은 반의사불벌죄에서 처벌을 희망하는 의사표시는 제1심 판결 선고 전까지 철회할 수 있다고 규정하고 있다. 반의사불벌죄에서 처벌을 희망하는 의사표시의 철회를 어느 시점까지로 제한할 것인지는 형사소송절차 운영에 관한 입법정책의 문제로, 위 규정은 국가형벌권의 행사가 피해자의 의사에 의하여 좌우되는 현상을 장기간 방치하지 않으려는 목적에서 철회 시한을 획일적으로 제1심 판결 선고 시까지로 제한한 것이다.
 제1심 법원이 반의사불벌죄로 기소된 피고인에 대하여 소송촉진 등에 관한 특례법(이하 ‘소송촉진법’이라고 한다) 제23조에 따라 피고인의 진술 없이 유죄를 선고하여 판결이 확정된 경우, 만일 피고인이 책임을 질 수 없는 사유로 공판절차에 출석할 수 없었음을 이유로 소송촉진법 제23조의2에 따라 제1심 법원에 재심을 청구하여 재심개시결정이 내려졌다면 피해자는 재심의 제1심 판결 선고 전까지 처벌을 희망하는 의사표시를 철회할 수 있다. 그러나 피고인이 제1심 법원에 소송촉진법 제23조의2에 따른 재심을 청구하는 대신 항소권회복청구를 함으로써 항소심 재판을 받게 되었다면 항소심을 제1심이라고 할 수 없는 이상 항소심 절차에서는 처벌을 희망하는 의사표시를 철회할 수 없다(2016도9470)."
반의사불벌죄에 있어서 청소년인 피해자에게 비록 의사능력이 있다 하더라도 피고인에 대하여 처벌을 희망하지 않는다는 의사표시 또는 처벌을 희망하는 의사표시의 철회는 피해자가 단독으로 이를 할 수 없고 법정대리인의 동의가 있어야 한다.,X,"형사소송법상 소송능력이라 함은 소송당사자가 유효하게 소송행위를 할 수 있는 능력, 즉 피고인 또는 피의자가 자기의 소송상의 지위와 이해관계를 이해하고 이에 따라 방어행위를 할 수 있는 의사능력을 의미한다. 의사능력이 있으면 소송능력이 있다는 원칙은 피해자 등 제3자가 소송행위를 하는 경우에도 마찬가지라고 보아야 한다. 따라서 반의사불벌죄에 있어서 피해자의 피고인 또는 피의자에 대한 처벌을 희망하지 않는다는 의사표시 또는 처벌을 희망하는 의사표시의 철회는, 위와 같은 형사소송절차에 있어서의 소송능력에 관한 일반원칙에 따라, 의사능력이 있는 피해자가 단독으로 이를 할 수 있고, 거기에 법정대리인의 동의가 있어야 한다거나 법정대리인에 의해 대리되어야만 한다고 볼 것은 아니다(2009도6058)."
"고소는 제1심 판결선고 전까지 취소할 수 있으므로 친고죄의 공범 중 일부에 대하여 제1심 판결이 선고된 후라도 제1심 판결선고 전의 다른 공범자에 대하여는 그 고소를 취소할 수 있고, 고소를 취소한 경우 친고죄에 대한 고소 취소로서의 효력이 있다.",X,
"친고죄에 있어서의 피해자의 고소권은 공법상의 권리라고 할 것이므로 법이 특히 명문으로 인정하는 경우를 제외하고는 자유처분을 할 수 없고, 따라서 일단 제기한 고소는 취소할 수 있으나 고소 전에 고소권을 포기할 수는 없다.",O,67도471.
"제1심 법원의 소재지가 피고인이 현재 거주하는 곳인 이상, 그 범죄지나 주소지가 아니더라도 그 판결에 토지관할 위반의 위법은 없다.",O,
토지관할을 달리하는 2개의 관련사건이 각각 다른 법원에 계속된 때에는 공통되는 바로 위의 상급법원은 검사나 피고인의 신청에 의하여 결정으로 한 개 법원으로 하여금 병합심리하게 할 수 있다.,O,
"합의부는 2개의 관련사건이 사물관할을 달리하는 경우에 결정으로 단독판사에게 속한 사건을 병합하여 심리할 수 있지만, 2개의 관련사건이 사물관할과 토지관할을 모두 달리하는 경우에는 병합하여 심리할 수 없다.",X,"형사소송법 제10조(사물관할의 병합심리) 사물관할을 달리하는 수개의 관련사건이 각각 법원합의부와 단독판사에 계속된 때에는 합의부는 결정으로 단독판사에 속한 사건을 병합하여 심리할 수 있다.
 형사소송규칙 제4조(사물관할의 병합심리) ①법 제10조의 규정은 법원합의부와 단독판사에 계속된 각 사건이 토지관할을 달리하는 경우에도 이를 적용한다."
