문제,정답,해설
"제1심 법원에서 이미 증거능력이 있었던 증거는 항소심에서도 증거능력이 그대로 유지되어 심판의 기초가 될 수 있고, 다시 증거조사를 할 필요가 없으므로, 항소심법원의 재판장은 증거조사절차에 들어가기에 앞서 제1심의 증거관계와 증거조사결과의 요지를 고지할 필요가 없다.",X,"형사소송법 제364조 제3항은 “제1심법원에서 증거로 할 수 있었던 증거는 항소법원에서도 증거로 할 수 있다.”라고 정하고 있다. 따라서 제1심법원에서 이미 증거능력이 있었던 증거는 항소심에서도 증거능력이 그대로 유지되어 심판의 기초가 될 수 있고, 다시 증거조사를 할 필요가 없다(대법원 2005. 3. 11. 선고 2004도8313 판결, 대법원 2009. 4. 9. 선고 2009도377 판결 등 참조). 다만 항소법원의 재판장은 증거조사 절차에 들어가기에 앞서 제1심의 증거관계와 증거조사 결과의 요지를 고지하여야 한다(형사소송규칙 제156조의5 제1항)(2018도8651)."
"행위자가 아닌 법인 또는 개인이 양벌규정에 따라 기소된 경우, 검사 이외의 수사기관이 행위자에 대하여 작성한 피의자신문조서는 행위자가 그 내용을 인정한 경우에라도 당해 피고인인 법인 또는 개인이 그 내용을 부인하는 경우에는 ｢형사소송법｣ 제312조 제3항이 적용되어 증거능력이 없고, ｢형사소송법｣ 제314조를 적용하여 증거능력을 인정할 수도 없다.",O,"형사소송법 제312조 제3항은 검사 이외의 수사기관이 작성한 해당 피고인에 대한 피의자신문조서를 유죄의 증거로 하는 경우뿐만 아니라 검사 이외의 수사기관이 작성한 해당 피고인과 공범관계에 있는 다른 피고인이나 피의자에 대한 피의자신문조서를 해당 피고인에 대한 유죄의 증거로 채택할 경우에도 적용된다. 따라서 해당 피고인과 공범관계가 있는 다른 피의자에 대하여 검사 이외의 수사기관이 작성한 피의자신문조서는 그 피의자의 법정진술에 의하여 성립의 진정이 인정되는 등 형사소송법 제312조 제4항의 요건을 갖춘 경우라도 해당 피고인이 공판기일에서 그 조서의 내용을 부인한 이상 이를 유죄 인정의 증거로 사용할 수 없고, 그 당연한 결과로 위 피의자신문조서에 대하여는 사망 등 사유로 인하여 법정에서 진술할 수 없는 때에 예외적으로 증거능력을 인정하는 규정인 형사소송법 제314조가 적용되지 아니한다. 그리고 이러한 법리는 공동정범이나 교사범, 방조범 등 공범관계에 있는 자들 사이에서뿐만 아니라, 법인의 대표자나 법인 또는 개인의 대리인, 사용인, 그 밖의 종업원 등 행위자의 위반행위에 대하여 행위자가 아닌 법인 또는 개인이 양벌규정에 따라 기소된 경우, 이러한 법인 또는 개인과 행위자 사이의 관계에서도 마찬가지로 적용된다고 보아야 한다(2016도9367)."
"수사기관이 구속수감되어 있던 甲으로부터 乙의 마약류관리에관한법률위반(향정) 범행에 대한 진술을 듣고 추가적인 증거를 확보할 목적으로 甲에게 그의 압수된 휴대전화를 제공하여 乙과 통화하고 위 범행에 관한 통화 내용을 녹음하게 한 경우, 甲이 통화당사자가 되므로 그 녹음은 乙에 대한 유죄 인정의 증거로 사용할 수 있다.",X,"수사기관이 甲으로부터 피고인의 마약류관리에 관한 법률 위반(향정) 범행에 대한 진술을 듣고 추가적인 증거를 확보할 목적으로, 구속수감되어 있던 甲에게 그의 압수된 휴대전화를 제공하여 피고인과 통화하고 위 범행에 관한 통화 내용을 녹음하게 한 행위는 불법감청에 해당하므로, 그 녹음 자체는 물론 이를 근거로 작성된 녹취록 첨부 수사보고는 피고인의 증거동의에 상관없이 그 증거능력이 없다고 한 사례(2010도9016)."
"전자문서를 수록한 파일 등의 경우에는 원본임이 증명되거나 혹은 원본으로부터 복사한 사본일 경우에는 복사 과정에서 편집되는 등 인위적 개작 없이 원본의 내용 그대로 복사된 사본임이 증명되어야만 하고, 그러한 증명이 없는 경우에는 쉽게 그 증거능력을 인정할 수 없다. 이때 원본 동일성은 증거능력의 요건에 해당하므로 검사가 그 존재에 대하여 구체적으로 주장·증명하여야 한다.",O,"전자문서를 수록한 파일 등의 경우에는, 그 성질상 작성자의 서명 혹은 날인이 없을 뿐만 아니라 작성자·관리자의 의도나 특정한 기술에 의하여 그 내용이 편집·조작될 위험성이 있음을 고려하여, 원본임이 증명되거나 혹은 원본으로부터 복사한 사본일 경우에는 복사 과정에서 편집되는 등 인위적 개작 없이 원본의 내용 그대로 복사된 사본임이 증명되어야만 하고, 그러한 증명이 없는 경우에는 쉽게 그 증거능력을 인정할 수 없다. 그리고 증거로 제출된 전자문서 파일의 사본이나 출력물이 복사·출력 과정에서 편집되는 등 인위적 개작 없이 원본 내용을 그대로 복사‧출력한 것이라는 사실은 전자문서 파일의 사본이나 출력물의 생성과 전달 및 보관 등의 절차에 관여한 사람의 증언이나 진술, 원본이나 사본 파일 생성 직후의 해시값의 비교, 전자문서 파일에 대한 검증·감정 결과 등 제반 사정을 종합하여 판단할 수 있다(대법원 2013. 7. 26. 선고 2013도2511 판결, 대법원 2016. 9. 28. 선고 2014도9903 판결 등 참조). 이러한 원본 동일성은 증거능력의 요건에 해당하므로 검사가 그 존재에 대하여 구체적으로 주장‧증명해야 한다(대법원 2001. 9. 4. 선고 2000도1743 판결 등 참조)(2017도13263)."
"다른 사람의 진술, 즉 원진술의 내용인 사실이 요증사실인 경우에는 전문증거이지만, 원진술의 존재 자체가 요증사실인 경우에는 본래증거이지 전문증거가 아니다.",O,"어떤 증거가 전문증거인지 여부는 요증사실과의 관계에서 정하여지는바, 원진술의 내용인 사실이 요증사실인 경우에는 전문증거이나, 원진술의 존재 자체가 요증사실인 경우, 예컨대 명예훼손사건에 있어서 명예훼손적 발언을 들은 자의 증언과 같은 경우는 본래증거이지 전문증거가 아니다(2008도5347)."
어떠한 내용의 진술을 하였다는 사실 자체에 대한 정황증거로 사용될 것이라는 이유로 서류의 증거능력을 인정한 다음 그 사실을 다시 진술 내용이나 그 진실성을 증명하는 간접사실로 사용하는 경우에는 그 서류는 전문증거에 해당한다.,O,"어떤 진술이 기재된 서류가 그 내용의 진실성이 범죄사실에 대한 직접증거로 사용될 때는 전문증거가 되지만, 그와 같은 진술을 하였다는 것 자체 또는 진술의 진실성과 관계없는 간접사실에 대한 정황증거로 사용될 때는 반드시 전문증거가 되는 것이 아니다(대법원 2013. 6. 13. 선고 2012도16001 판결 등 참조). 그러나 어떠한 내용의 진술을 하였다는 사실 자체에 대한 정황증거로 사용될 것이라는 이유로 서류의 증거능력을 인정한 다음 그 사실을 다시 진술 내용이나 그 진실성을 증명하는 간접사실로 사용하는 경우에 그 서류는 전문증거에 해당한다. 서류가 그곳에 기재된 원진술의 내용인 사실을 증명하는 데 사용되어 원진술의 내용인 사실이 요증사실이 되기 때문이다. 이러한 경우 형사소송법 제311조부터 제316조까지 정한 요건을 충족하지 못한다면 증거능력이 없다(2018도2738)."
"甲이 정보통신망을 통하여 “너를 죽이고 싶다”라는 문자메시지를 반복적으로 乙에게 도달하게 하는 행위를 하였다는 정보통신망이용촉진및정보보호등에관한법률위반의 공소사실에 대하여 휴대전화기에 저장된 문자정보(위 협박문자)가 그 증거가 되는 경우, 그 문자 정보는 피고인의 진술에 해당하므로 ｢형사소송법｣ 제313조 제1항의 요건이 충족되어야 증거능력이 인정된다.",X,"형사소송법 제310조의2는 “제311조 내지 제316조에 규정한 것 이외에는 공판준비 또는 공판기일에서의 진술에 대신하여 진술을 기재한 서류나 공판준비 또는 공판기일 외에서의 타인의 진술을 내용으로 하는 진술은 이를 증거로 할 수 없다.”고 규정하고 있는바, 이는 사실을 직접 경험한 사람의 진술이 법정에 직접 제출되어야 하고 이에 갈음하는 대체물인 진술 또는 서류가 제출되어서는 안 된다는 이른바 전문법칙을 선언한 것이다. 따라서 정보통신망을 통하여 공포심이나 불안감을 유발하는 글을 반복적으로 상대방에게 도달하게 하는 행위를 하였다는 공소사실에 대하여 휴대전화기에 저장된 문자정보가 그 증거가 되는 경우와 같이, 그 문자정보가 범행의 직접적인 수단이 될 뿐 경험자의 진술에 갈음하는 대체물에 해당하지 않는 경우에는 형사소송법 제310조의2에서 정한 전문법칙이 적용될 여지가 없다(2006도2556)."
｢형사소송법｣ 제314조의 적용에 있어서 증인이 소재불명이거나 그 밖에 이에 준하는 사유로 인하여 진술할 수 없는 때에 해당한다고 법원이 인정할 수 있으려면 증인의 법정 출석을 위한 가능하고도 충분한 노력을 다하였음에도 부득이 증인의 법정 출석이 불가능하게 되었다는 사정을 검사가 입증하여야 한다.,O,
｢형사소송법｣ 제420조 제4호의 “원판결의 증거된 재판이 확정재판에 의하여 변경된 때”의 “원판결의 증거된 재판”이라 함은 원판결의 이유 중에서 증거로 채택되어 죄로 되는 사실을 인정하는 데 인용된 다른 재판을 뜻한다.,O,2018도17909.
"재심대상판결 확정 후에 형선고의 효력을 상실케 하는 특별사면이 있었다고 하더라도, 재심개시결정이 확정되어 재심심판절차를 진행하는 법원은 그 심급에 따라 다시 심판하여 실체에 관한 유·무죄의 판단을 하여야 하고, 특별사면이 있음을 들어 면소판결을 하여서는 아니 된다.",O,"유죄판결 확정 후에 형 선고의 효력을 상실케 하는 특별사면이 있었다고 하더라도, 형 선고의 법률적 효과만 장래를 향하여 소멸될 뿐이고 확정된 유죄판결에서 이루어진 사실인정과 그에 따른 유죄 판단까지 없어지는 것은 아니므로, 위 유죄판결은 형 선고의 효력만 상실된 채로 여전히 존재하는 것으로 보아야 하고, 한편 형사소송법 제420조 각 호의 재심사유가 있는 피고인으로서는 재심을 통하여 특별사면에도 불구하고 여전히 남아 있는 불이익, 즉 유죄의 선고는 물론 형 선고가 있었다는 기왕의 경력 자체 등을 제거할 필요가 있다.
 그리고 형사소송법 제420조가 유죄의 확정판결에 대하여 그 선고를 받은 자의 이익을 위하여 재심을 청구할 수 있다고 규정하고 있는 것은 유죄의 확정판결에 중대한 사실인정의 오류가 있는 경우 이를 바로잡아 무고하고 죄 없는 피고인의 인권침해를 구제하기 위한 것인데, 만일 특별사면으로 형 선고의 효력이 상실된 유죄판결이 재심청구의 대상이 될 수 없다고 한다면, 이는 특별사면이 있었다는 사정만으로 재심청구권을 박탈하여 명예를 회복하고 형사보상을 받을 기회 등을 원천적으로 봉쇄하는 것과 다를 바 없어서 재심제도의 취지에 반하게 된다.
 따라서 특별사면으로 형 선고의 효력이 상실된 유죄의 확정판결도 형사소송법 제420조의 ‘유죄의 확정판결’에 해당하여 재심청구의 대상이 될 수 있다고 해석함이 타당하다(2011도1932)."
