문제,정답,해설
재심대상판결 확정 후에 형 선고의 효력을 상실케 하는 특별사면이 있었던 경우 재심개시결정이 확정되어 재심심판절차를 진행하는 법원은 그 심급에 따라 다시 심판하여 특별사면을 이유로 면소판결을 선고하여야 한다.,X,"면소판결 사유인 형사소송법 제326조 제2호의 ‘사면이 있는 때’에서 말하는 ‘사면’이란 일반사면을 의미할 뿐, 형을 선고받아 확정된 자를 상대로 이루어지는 특별사면은 여기에 해당하지 않으므로, 재심대상판결 확정 후에 형 선고의 효력을 상실케 하는 특별사면이 있었다고 하더라도, 재심개시결정이 확정되어 재심심판절차를 진행하는 법원은 그 심급에 따라 다시 심판하여 실체에 관한 유·무죄 등의 판단을 해야지, 특별사면이 있음을 들어 면소판결을 하여서는 아니 된다(2011도1932)."
"<甲은 A의 비트코인을 법률상 원인 없이 자신의 계좌로 이체받은 후 이를 자신의 다른 계좌로 이체하여 소비하였다. 이를 인지한 검사는 적법하게 수사를 개시하면서 甲의 휴대전화에 대하여 압수·수색영장을 청구하였다.>
 비트코인은 블록체인 등 암호화된 분산원장에 의하여 부여된 경제적인 가치가 디지털로 표상된 정보로서 재산상 이익에 해당한다.",O,
"<甲은 A의 비트코인을 법률상 원인 없이 자신의 계좌로 이체받은 후 이를 자신의 다른 계좌로 이체하여 소비하였다. 이를 인지한 검사는 적법하게 수사를 개시하면서 甲의 휴대전화에 대하여 압수·수색영장을 청구하였다.>
 A가 착오로 甲의 계좌에 비트코인을 이체한 경우, 비트코인은 현금과 같이 취급되므로 甲은 신의칙상 A에 대한 보관자의 지위에 있게 되어 이를 사용·처분한 경우 횡령죄가 성립한다.",X,비트코인은 재물이 아닌 재산상 이익으로 횡령죄의 객체가 될 수 없다.
"<甲은 A의 비트코인을 법률상 원인 없이 자신의 계좌로 이체받은 후 이를 자신의 다른 계좌로 이체하여 소비하였다. 이를 인지한 검사는 적법하게 수사를 개시하면서 甲의 휴대전화에 대하여 압수·수색영장을 청구하였다.>
 알 수 없는 경위로 甲의 계좌에 A의 비트코인이 이체된 경우, 甲은 신임관계에 기초하여 A의 사무를 맡아 처리하는 자에 해당하므로 甲이 임의로 비트코인을 사용·처분한 경우 배임죄가 성립한다.",X,"원인불명으로 재산상 이익인 가상자산을 이체 받은 자가 가상자산을 사용 · 처분한 경우 이를 형사처벌하는 명문의 규정이 없는 현재의 상황에서 착오송금 시 횡령죄 성립을 긍정한 판례(대법원 2010. 12. 9. 선고 2010도891 판결 등 참조)를 유추하여 신의칙을 근거로 피고인을 배임죄로 처벌하는 것은 죄형법정주의에 반한다.
 이 사건 비트코인이 법률상 원인관계 없이 피해자로부터 피고인 명의의 전자지갑으로 이체되었더라도 피고인이 신임관계에 기초하여 피해자의 사무를 맡아 처리하는 것으로 볼 수 없는 이상, 피고인을 피해자에 대한 관계에서 '타인의 사무를 처리하는 자'에 해당한다고 할 수 없다(2020도9789)."
"<甲은 A의 비트코인을 법률상 원인 없이 자신의 계좌로 이체받은 후 이를 자신의 다른 계좌로 이체하여 소비하였다. 이를 인지한 검사는 적법하게 수사를 개시하면서 甲의 휴대전화에 대하여 압수·수색영장을 청구하였다.>
 검사가 범죄를 인지하였음에도 불구하고 범죄인지서를 작성하지 않은 상태에서 피의자신문을 한 경우 원칙적으로 위법한 수사에 해당하며, 그 수사과정에서 작성된 피의자신문조서는 증거능력이 없다.",X,"검찰사건사무규칙 제2조 내지 제4조에 의하면, 검사가 범죄를 인지하는 경우에는 범죄인지서를 작성하여 사건을 수리하는 절차를 거치도록 되어 있으므로, 특별한 사정이 없는 한 수사기관이 그와 같은 절차를 거친 때에 범죄인지가 된 것으로 볼 것이나, 범죄의 인지는 실질적인 개념이고, 이 규칙의 규정은 검찰행정의 편의를 위한 사무처리절차 규정이므로, 검사가 그와 같은 절차를 거치기 전에 범죄의 혐의가 있다고 보아 수사를 개시하는 행위를 한 때에는 이 때에 범죄를 인지한 것으로 보아야 하고, 그 뒤 범죄인지서를 작성하여 사건수리 절차를 밟은 때에 비로소 범죄를 인지하였다고 볼 것이 아니며, 이러한 인지절차를 밟기 전에 수사를 하였다고 하더라도, 그 수사가 장차 인지의 가능성이 전혀 없는 상태하에서 행해졌다는 등의 특별한 사정이 없는 한, 인지절차가 이루어지기 전에 수사를 하였다는 이유만으로 그 수사가 위법하다고 볼 수는 없고, 따라서 그 수사과정에서 작성된 피의자신문조서나 진술조서 등의 증거능력도 이를 부인할 수 없다(2020도2968)."
"<甲은 A의 비트코인을 법률상 원인 없이 자신의 계좌로 이체받은 후 이를 자신의 다른 계좌로 이체하여 소비하였다. 이를 인지한 검사는 적법하게 수사를 개시하면서 甲의 휴대전화에 대하여 압수·수색영장을 청구하였다.>
 지방법원 판사가 휴대전화에 대한 압수·수색영장청구를 기각한 경우, 검사는 준항고로 불복할 수 없지만, 항고의 방법으로는 불복할 수 있다.",X,"형사소송법 제416조는 재판장 또는 수명법관이 한 재판에 대한 준항고에 관하여 규정하고 있는바, 여기에서 말하는 '재판장 또는 수명법관'이라 함은 수소법원의 구성원으로서의 재판장 또는 수명법관만을 가리키는 것이어서, 수사기관의 청구에 의하여 압수영장 등을 발부하는 독립된 재판기관인 지방법원 판사가 이에 해당된다고 볼 수 없으므로, 지방법원 판사가 한 압수영장발부의 재판에 대하여는 위 조항에서 정한 준항고로 불복할 수 없고, 나아가 같은 법 제402조, 제403조에서 규정하는 항고는 법원이 한 결정을 그 대상으로 하는 것이므로 법원의 결정이 아닌 지방법원 판사가 한 압수영장발부의 재판에 대하여 그와 같은 항고의 방법으로도 불복할 수 없다(97모66)."
"<성인 남성 甲은 여성 A(2009. 1. 1.생)와 교제를 하던 중 2024. 6. 6.경 합의하에 성관계를 하고 A의 동의를 받아 휴대전화 카메라로 A의 나체를 촬영하였다. 당일 A는 甲과 헤어지면서 나체 사진을 모두 삭제하라고 말했으나 甲은 삭제하지 아니한 채 2024. 7. 7.경 자신의 SNS 공개 계정에 위 나체 사진을 게시하였다. A와 그녀의 법정대리인 B는 甲을 고소하였고, 경찰관 P는 甲을 조사하면서 甲의 휴대전화를 임의제출 받았는데 별도의 압수조서는 작성하지 아니하고 피의자신문조서에 압수경위, 압수의 취지를 기재하였다. 이후 P는 A와 신뢰관계에 있는 자인 B의 동석하에 A의 피해진술을 영상녹화 하였다.>
 甲이 A를 간음한 행위는 ｢형법｣ 제305조의 미성년자의제강간죄에 의해 처벌하기 어렵다.",X,
"<성인 남성 甲은 여성 A(2009. 1. 1.생)와 교제를 하던 중 2024. 6. 6.경 합의하에 성관계를 하고 A의 동의를 받아 휴대전화 카메라로 A의 나체를 촬영하였다. 당일 A는 甲과 헤어지면서 나체 사진을 모두 삭제하라고 말했으나 甲은 삭제하지 아니한 채 2024. 7. 7.경 자신의 SNS 공개 계정에 위 나체 사진을 게시하였다. A와 그녀의 법정대리인 B는 甲을 고소하였고, 경찰관 P는 甲을 조사하면서 甲의 휴대전화를 임의제출 받았는데 별도의 압수조서는 작성하지 아니하고 피의자신문조서에 압수경위, 압수의 취지를 기재하였다. 이후 P는 A와 신뢰관계에 있는 자인 B의 동석하에 A의 피해진술을 영상녹화 하였다.>
 甲이 SNS 공개 계정에 A의 나체 사진을 게시한 행위는 ｢아동･청소년의 성보호에 관한 법률｣ 제11조 제3항(성착취물 배포)의 죄가 성립하나, 만약 A가 1999. 1. 1.생이었다면 A가 나체 촬영에 동의하였으므로 ｢성폭력범죄의 처벌 등에 관한 특례법｣ 제14조 제2항(카메라등이용촬영물 반포)의 죄는 성립될 수 없다.",X,성폭력범죄의 처벌 등에 관한 특례법 제14조(카메라 등을 이용한 촬영) ② 제1항에 따른 촬영물 또는 복제물(복제물의 복제물을 포함한다. 이하 이 조에서 같다)을 반포ㆍ판매ㆍ임대ㆍ제공 또는 공공연하게 전시ㆍ상영(이하 “반포등”이라 한다)한 자 또는 제1항의 촬영이 촬영 당시에는 촬영대상자의 의사에 반하지 아니한 경우(자신의 신체를 직접 촬영한 경우를 포함한다)에도 사후에 그 촬영물 또는 복제물을 촬영대상자의 의사에 반하여 반포등을 한 자는 7년 이하의 징역 또는 5천만원 이하의 벌금에 처한다.
"<성인 남성 甲은 여성 A(2009. 1. 1.생)와 교제를 하던 중 2024. 6. 6.경 합의하에 성관계를 하고 A의 동의를 받아 휴대전화 카메라로 A의 나체를 촬영하였다. 당일 A는 甲과 헤어지면서 나체 사진을 모두 삭제하라고 말했으나 甲은 삭제하지 아니한 채 2024. 7. 7.경 자신의 SNS 공개 계정에 위 나체 사진을 게시하였다. A와 그녀의 법정대리인 B는 甲을 고소하였고, 경찰관 P는 甲을 조사하면서 甲의 휴대전화를 임의제출 받았는데 별도의 압수조서는 작성하지 아니하고 피의자신문조서에 압수경위, 압수의 취지를 기재하였다. 이후 P는 A와 신뢰관계에 있는 자인 B의 동석하에 A의 피해진술을 영상녹화 하였다.>
 甲이 A의 나체를 촬영한 행위는 ｢아동･청소년의 성보호에 관한 법률｣ 제11조 제1항(성착취물 제작)에 의해 처벌 가능하고, 위 죄의 법정형은 무기 또는 5년 이상의 징역에 해당하므로 A가 성년에 달한 날부터 15년의 경과로 공소시효가 완성된다.",X,"아동ㆍ청소년의 성보호에 관한 법률 제20조(공소시효에 관한 특례) ④ 다음 각 호의 죄를 범한 경우에는 제1항과 제2항에도 불구하고「형사소송법」 제249조부터 제253조까지 및 「군사법원법」 제291조부터 제295조까지에 규정된 공소시효를 적용하지 아니한다.
 2. 제10조제1항 및 제11조제1항의 죄"
"<성인 남성 甲은 여성 A(2009. 1. 1.생)와 교제를 하던 중 2024. 6. 6.경 합의하에 성관계를 하고 A의 동의를 받아 휴대전화 카메라로 A의 나체를 촬영하였다. 당일 A는 甲과 헤어지면서 나체 사진을 모두 삭제하라고 말했으나 甲은 삭제하지 아니한 채 2024. 7. 7.경 자신의 SNS 공개 계정에 위 나체 사진을 게시하였다. A와 그녀의 법정대리인 B는 甲을 고소하였고, 경찰관 P는 甲을 조사하면서 甲의 휴대전화를 임의제출 받았는데 별도의 압수조서는 작성하지 아니하고 피의자신문조서에 압수경위, 압수의 취지를 기재하였다. 이후 P는 A와 신뢰관계에 있는 자인 B의 동석하에 A의 피해진술을 영상녹화 하였다.>
 압수조서는 압수절차의 경위를 기록하도록 함으로써 사후적으로 압수절차의 적법성을 심사･통제하기 위한 것이므로, 경찰관 P가 피의자신문조서에 압수의 취지 등을 기재하였을 뿐 압수조서를 작성하지 아니한 행위는 위법하다.",X,"형사소송법 제106조, 제218조, 제219조, 형사소송규칙 제62조, 제109조, 구 범죄수사규칙 제119조 등 관련규정들에 의하면, 사법경찰관이 임의제출된 증거물을 압수한 경우 압수경위 등을 구체적으로 기재한 압수조서를 작성하도록 하고 있다. 이는 사법경찰관으로 하여금 압수절차의 경위를 기록하도록 함으로써 사후적으로 압수절차의 적법성을 심사 · 통제하기 위한 것이다. 구 범죄수사규칙 제119조 제3항에 따라 피의자신문조서 등에 압수의 취지를 기재하여 압수조서를 갈음할 수 있도록 하더라도, 압수절차의 적법성 심사 · 통제 기능에 차이가 없으므로, 위와 같은 사정만으로 이 사건 동영상에 관한 압수가 형사소송법이 정한 압수절차를 지키지 않은 것이어서 위법하다는 취지의 원심 판단에는 압수절차의 적법성에 관한 법리를 오해하여 판결에 영향을 미친 잘못이 있다(2020도2550)."
